#(1) log(M_min) log of the minimum halo mass of the selection in logscale (in units of Msol/h)
#(2) log(M_max) log of the maximum halo mass of the selection in logscale (in units of Msol/h)
#(3) log(dM_min) log of the minimum change of halo mass of the selection in logscale (calculated as (M1-M2)/M1)
#(4) log(dM_max) log of the maximum change of halo mass of the selection in logscale (calculated as (M1-M2)/M1)
#(5) log(dz_min) log of the minimum change of redshift of the selection in logscale (calculated as z1-z2)
#(6) log(dz_max) log of the maximum change of redshift of the selection in logscale (calculated as z1-z2)
#(7) log(j_min) log of the minimum specific angular momentum of the selection in logscale (in physical units, Mpc/h * km/s)
#(8) log(j_max) log of the maximum specific angular momentum of the selection in logscale (in physical units, Mpc/h * km/s)
#(9) Dir
#log(M_min)	log(M_max)	log(dM_min)	log(dM_max)	log(dz_min)	log(dz_max)	log(j_min)	log(j_max)	Dir
13.625 13.9166666667 -2.0 -1.75 -1.16666666667 -1.0 2.08333333333 2.5 144.214893505
13.625 13.9166666667 -2.0 -1.75 -1.0 -0.833333333333 -2.5 -2.08333333333 -99.0
13.625 13.9166666667 -2.0 -1.75 -1.0 -0.833333333333 -2.08333333333 -1.66666666667 -99.0
13.625 13.9166666667 -2.0 -1.75 -1.0 -0.833333333333 -1.66666666667 -1.25 -99.0
13.625 13.9166666667 -2.0 -1.75 -1.0 -0.833333333333 -1.25 -0.833333333333 -99.0
13.625 13.9166666667 -2.0 -1.75 -1.0 -0.833333333333 -0.833333333333 -0.416666666667 -99.0
13.625 13.9166666667 -2.0 -1.75 -1.0 -0.833333333333 -0.416666666667 0.0 -99.0
13.625 13.9166666667 -2.0 -1.75 -1.0 -0.833333333333 0.0 0.416666666667 104.323377472
13.625 13.9166666667 -2.0 -1.75 -1.0 -0.833333333333 0.416666666667 0.833333333333 55.9538106694
13.625 13.9166666667 -2.0 -1.75 -1.0 -0.833333333333 0.833333333333 1.25 82.3987700826
13.625 13.9166666667 -2.0 -1.75 -1.0 -0.833333333333 1.25 1.66666666667 83.2811841612
13.625 13.9166666667 -2.0 -1.75 -1.0 -0.833333333333 1.66666666667 2.08333333333 91.4076095072
13.625 13.9166666667 -2.0 -1.75 -1.0 -0.833333333333 2.08333333333 2.5 -99.0
13.625 13.9166666667 -2.0 -1.75 -0.833333333333 -0.666666666667 -2.5 -2.08333333333 -99.0
13.625 13.9166666667 -2.0 -1.75 -0.833333333333 -0.666666666667 -2.08333333333 -1.66666666667 -99.0
13.625 13.9166666667 -2.0 -1.75 -0.833333333333 -0.666666666667 -1.66666666667 -1.25 -99.0
13.625 13.9166666667 -2.0 -1.75 -0.833333333333 -0.666666666667 -1.25 -0.833333333333 -99.0
13.625 13.9166666667 -2.0 -1.75 -0.833333333333 -0.666666666667 -0.833333333333 -0.416666666667 -99.0
13.625 13.9166666667 -2.0 -1.75 -0.833333333333 -0.666666666667 -0.416666666667 0.0 -99.0
13.625 13.9166666667 -2.0 -1.75 -0.833333333333 -0.666666666667 0.0 0.416666666667 -99.0
13.625 13.9166666667 -2.0 -1.75 -0.833333333333 -0.666666666667 0.416666666667 0.833333333333 96.6659480483
13.625 13.9166666667 -2.0 -1.75 -0.833333333333 -0.666666666667 0.833333333333 1.25 92.7581631606
13.625 13.9166666667 -2.0 -1.75 -0.833333333333 -0.666666666667 1.25 1.66666666667 134.735024136
13.625 13.9166666667 -2.0 -1.75 -0.833333333333 -0.666666666667 1.66666666667 2.08333333333 -99.0
13.625 13.9166666667 -2.0 -1.75 -0.833333333333 -0.666666666667 2.08333333333 2.5 -99.0
13.625 13.9166666667 -2.0 -1.75 -0.666666666667 -0.5 -2.5 -2.08333333333 -99.0
13.625 13.9166666667 -2.0 -1.75 -0.666666666667 -0.5 -2.08333333333 -1.66666666667 -99.0
13.625 13.9166666667 -2.0 -1.75 -0.666666666667 -0.5 -1.66666666667 -1.25 -99.0
13.625 13.9166666667 -2.0 -1.75 -0.666666666667 -0.5 -1.25 -0.833333333333 -99.0
13.625 13.9166666667 -2.0 -1.75 -0.666666666667 -0.5 -0.833333333333 -0.416666666667 -99.0
13.625 13.9166666667 -2.0 -1.75 -0.666666666667 -0.5 -0.416666666667 0.0 -99.0
13.625 13.9166666667 -2.0 -1.75 -0.666666666667 -0.5 0.0 0.416666666667 -99.0
13.625 13.9166666667 -2.0 -1.75 -0.666666666667 -0.5 0.416666666667 0.833333333333 -99.0
13.625 13.9166666667 -2.0 -1.75 -0.666666666667 -0.5 0.833333333333 1.25 123.281031663
13.625 13.9166666667 -2.0 -1.75 -0.666666666667 -0.5 1.25 1.66666666667 -99.0
13.625 13.9166666667 -2.0 -1.75 -0.666666666667 -0.5 1.66666666667 2.08333333333 -99.0
13.625 13.9166666667 -2.0 -1.75 -0.666666666667 -0.5 2.08333333333 2.5 -99.0
13.625 13.9166666667 -1.75 -1.5 -2.5 -2.33333333333 -2.5 -2.08333333333 -99.0
13.625 13.9166666667 -1.75 -1.5 -2.5 -2.33333333333 -2.08333333333 -1.66666666667 -99.0
13.625 13.9166666667 -1.75 -1.5 -2.5 -2.33333333333 -1.66666666667 -1.25 -99.0
13.625 13.9166666667 -1.75 -1.5 -2.5 -2.33333333333 -1.25 -0.833333333333 -99.0
13.625 13.9166666667 -1.75 -1.5 -2.5 -2.33333333333 -0.833333333333 -0.416666666667 -99.0
13.625 13.9166666667 -1.75 -1.5 -2.5 -2.33333333333 -0.416666666667 0.0 -99.0
13.625 13.9166666667 -1.75 -1.5 -2.5 -2.33333333333 0.0 0.416666666667 -99.0
13.625 13.9166666667 -1.75 -1.5 -2.5 -2.33333333333 0.416666666667 0.833333333333 26.8181104923
13.625 13.9166666667 -1.75 -1.5 -2.5 -2.33333333333 0.833333333333 1.25 20.0644547572
13.625 13.9166666667 -1.75 -1.5 -2.5 -2.33333333333 1.25 1.66666666667 19.0107255104
13.625 13.9166666667 -1.75 -1.5 -2.5 -2.33333333333 1.66666666667 2.08333333333 11.1376396119
13.625 13.9166666667 -1.75 -1.5 -2.5 -2.33333333333 2.08333333333 2.5 40.3902988448
13.625 13.9166666667 -1.75 -1.5 -2.33333333333 -2.16666666667 -2.5 -2.08333333333 -99.0
13.625 13.9166666667 -1.75 -1.5 -2.33333333333 -2.16666666667 -2.08333333333 -1.66666666667 -99.0
13.625 13.9166666667 -1.75 -1.5 -2.33333333333 -2.16666666667 -1.66666666667 -1.25 -99.0
13.625 13.9166666667 -1.75 -1.5 -2.33333333333 -2.16666666667 -1.25 -0.833333333333 -99.0
13.625 13.9166666667 -1.75 -1.5 -2.33333333333 -2.16666666667 -0.833333333333 -0.416666666667 -99.0
13.625 13.9166666667 -1.75 -1.5 -2.33333333333 -2.16666666667 -0.416666666667 0.0 -99.0
13.625 13.9166666667 -1.75 -1.5 -2.33333333333 -2.16666666667 0.0 0.416666666667 -99.0
13.625 13.9166666667 -1.75 -1.5 -2.33333333333 -2.16666666667 0.416666666667 0.833333333333 17.1333137029
13.625 13.9166666667 -1.75 -1.5 -2.33333333333 -2.16666666667 0.833333333333 1.25 17.7540028947
13.625 13.9166666667 -1.75 -1.5 -2.33333333333 -2.16666666667 1.25 1.66666666667 23.8052986396
13.625 13.9166666667 -1.75 -1.5 -2.33333333333 -2.16666666667 1.66666666667 2.08333333333 15.6702077623
13.625 13.9166666667 -1.75 -1.5 -2.33333333333 -2.16666666667 2.08333333333 2.5 6.974559678
13.625 13.9166666667 -1.75 -1.5 -2.16666666667 -2.0 -2.5 -2.08333333333 -99.0
13.625 13.9166666667 -1.75 -1.5 -2.16666666667 -2.0 -2.08333333333 -1.66666666667 -99.0
13.625 13.9166666667 -1.75 -1.5 -2.16666666667 -2.0 -1.66666666667 -1.25 -99.0
13.625 13.9166666667 -1.75 -1.5 -2.16666666667 -2.0 -1.25 -0.833333333333 -99.0
13.625 13.9166666667 -1.75 -1.5 -2.16666666667 -2.0 -0.833333333333 -0.416666666667 -99.0
13.625 13.9166666667 -1.75 -1.5 -2.16666666667 -2.0 -0.416666666667 0.0 -99.0
13.625 13.9166666667 -1.75 -1.5 -2.16666666667 -2.0 0.0 0.416666666667 27.8272047829
13.625 13.9166666667 -1.75 -1.5 -2.16666666667 -2.0 0.416666666667 0.833333333333 20.6870860457
13.625 13.9166666667 -1.75 -1.5 -2.16666666667 -2.0 0.833333333333 1.25 26.5010057643
13.625 13.9166666667 -1.75 -1.5 -2.16666666667 -2.0 1.25 1.66666666667 24.1829699263
13.625 13.9166666667 -1.75 -1.5 -2.16666666667 -2.0 1.66666666667 2.08333333333 19.6829481776
13.625 13.9166666667 -1.75 -1.5 -2.16666666667 -2.0 2.08333333333 2.5 17.6633392312
13.625 13.9166666667 -1.75 -1.5 -2.0 -1.83333333333 -2.5 -2.08333333333 -99.0
13.625 13.9166666667 -1.75 -1.5 -2.0 -1.83333333333 -2.08333333333 -1.66666666667 -99.0
13.625 13.9166666667 -1.75 -1.5 -2.0 -1.83333333333 -1.66666666667 -1.25 -99.0
13.625 13.9166666667 -1.75 -1.5 -2.0 -1.83333333333 -1.25 -0.833333333333 -99.0
13.625 13.9166666667 -1.75 -1.5 -2.0 -1.83333333333 -0.833333333333 -0.416666666667 -99.0
13.625 13.9166666667 -1.75 -1.5 -2.0 -1.83333333333 -0.416666666667 0.0 -99.0
13.625 13.9166666667 -1.75 -1.5 -2.0 -1.83333333333 0.0 0.416666666667 34.833403903
13.625 13.9166666667 -1.75 -1.5 -2.0 -1.83333333333 0.416666666667 0.833333333333 31.1422439676
13.625 13.9166666667 -1.75 -1.5 -2.0 -1.83333333333 0.833333333333 1.25 30.327112165
13.625 13.9166666667 -1.75 -1.5 -2.0 -1.83333333333 1.25 1.66666666667 28.2736158153
13.625 13.9166666667 -1.75 -1.5 -2.0 -1.83333333333 1.66666666667 2.08333333333 27.5282275
13.625 13.9166666667 -1.75 -1.5 -2.0 -1.83333333333 2.08333333333 2.5 32.2757617567
13.625 13.9166666667 -1.75 -1.5 -1.83333333333 -1.66666666667 -2.5 -2.08333333333 -99.0
13.625 13.9166666667 -1.75 -1.5 -1.83333333333 -1.66666666667 -2.08333333333 -1.66666666667 -99.0
13.625 13.9166666667 -1.75 -1.5 -1.83333333333 -1.66666666667 -1.66666666667 -1.25 -99.0
13.625 13.9166666667 -1.75 -1.5 -1.83333333333 -1.66666666667 -1.25 -0.833333333333 -99.0
13.625 13.9166666667 -1.75 -1.5 -1.83333333333 -1.66666666667 -0.833333333333 -0.416666666667 -99.0
13.625 13.9166666667 -1.75 -1.5 -1.83333333333 -1.66666666667 -0.416666666667 0.0 126.201556327
13.625 13.9166666667 -1.75 -1.5 -1.83333333333 -1.66666666667 0.0 0.416666666667 36.4449207286
13.625 13.9166666667 -1.75 -1.5 -1.83333333333 -1.66666666667 0.416666666667 0.833333333333 49.6504238255
13.625 13.9166666667 -1.75 -1.5 -1.83333333333 -1.66666666667 0.833333333333 1.25 40.2150981723
13.625 13.9166666667 -1.75 -1.5 -1.83333333333 -1.66666666667 1.25 1.66666666667 37.614885831
13.625 13.9166666667 -1.75 -1.5 -1.83333333333 -1.66666666667 1.66666666667 2.08333333333 35.5297831887
13.625 13.9166666667 -1.75 -1.5 -1.83333333333 -1.66666666667 2.08333333333 2.5 26.4124140506
13.625 13.9166666667 -1.75 -1.5 -1.66666666667 -1.5 -2.5 -2.08333333333 -99.0
13.625 13.9166666667 -1.75 -1.5 -1.66666666667 -1.5 -2.08333333333 -1.66666666667 -99.0
13.625 13.9166666667 -1.75 -1.5 -1.66666666667 -1.5 -1.66666666667 -1.25 -99.0
13.625 13.9166666667 -1.75 -1.5 -1.66666666667 -1.5 -1.25 -0.833333333333 -99.0
13.625 13.9166666667 -1.75 -1.5 -1.66666666667 -1.5 -0.833333333333 -0.416666666667 -99.0
13.625 13.9166666667 -1.75 -1.5 -1.66666666667 -1.5 -0.416666666667 0.0 41.9823065567
13.625 13.9166666667 -1.75 -1.5 -1.66666666667 -1.5 0.0 0.416666666667 47.0466311337
13.625 13.9166666667 -1.75 -1.5 -1.66666666667 -1.5 0.416666666667 0.833333333333 49.9777996747
13.625 13.9166666667 -1.75 -1.5 -1.66666666667 -1.5 0.833333333333 1.25 49.6014734517
13.625 13.9166666667 -1.75 -1.5 -1.66666666667 -1.5 1.25 1.66666666667 47.3495741742
13.625 13.9166666667 -1.75 -1.5 -1.66666666667 -1.5 1.66666666667 2.08333333333 51.6400294761
13.625 13.9166666667 -1.75 -1.5 -1.66666666667 -1.5 2.08333333333 2.5 71.8114409942
13.625 13.9166666667 -1.75 -1.5 -1.5 -1.33333333333 -2.5 -2.08333333333 -99.0
13.625 13.9166666667 -1.75 -1.5 -1.5 -1.33333333333 -2.08333333333 -1.66666666667 -99.0
13.625 13.9166666667 -1.75 -1.5 -1.5 -1.33333333333 -1.66666666667 -1.25 -99.0
13.625 13.9166666667 -1.75 -1.5 -1.5 -1.33333333333 -1.25 -0.833333333333 -99.0
13.625 13.9166666667 -1.75 -1.5 -1.5 -1.33333333333 -0.833333333333 -0.416666666667 -99.0
13.625 13.9166666667 -1.75 -1.5 -1.5 -1.33333333333 -0.416666666667 0.0 95.3051113166
13.625 13.9166666667 -1.75 -1.5 -1.5 -1.33333333333 0.0 0.416666666667 43.9175340298
13.625 13.9166666667 -1.75 -1.5 -1.5 -1.33333333333 0.416666666667 0.833333333333 48.4098575419
13.625 13.9166666667 -1.75 -1.5 -1.5 -1.33333333333 0.833333333333 1.25 50.2457625505
13.625 13.9166666667 -1.75 -1.5 -1.5 -1.33333333333 1.25 1.66666666667 54.8183270251
13.625 13.9166666667 -1.75 -1.5 -1.5 -1.33333333333 1.66666666667 2.08333333333 67.2110562419
13.625 13.9166666667 -1.75 -1.5 -1.5 -1.33333333333 2.08333333333 2.5 86.5424332352
13.625 13.9166666667 -1.75 -1.5 -1.33333333333 -1.16666666667 -2.5 -2.08333333333 -99.0
13.625 13.9166666667 -1.75 -1.5 -1.33333333333 -1.16666666667 -2.08333333333 -1.66666666667 -99.0
13.625 13.9166666667 -1.75 -1.5 -1.33333333333 -1.16666666667 -1.66666666667 -1.25 -99.0
13.625 13.9166666667 -1.75 -1.5 -1.33333333333 -1.16666666667 -1.25 -0.833333333333 -99.0
13.625 13.9166666667 -1.75 -1.5 -1.33333333333 -1.16666666667 -0.833333333333 -0.416666666667 -99.0
13.625 13.9166666667 -1.75 -1.5 -1.33333333333 -1.16666666667 -0.416666666667 0.0 -99.0
13.625 13.9166666667 -1.75 -1.5 -1.33333333333 -1.16666666667 0.0 0.416666666667 62.8099335224
13.625 13.9166666667 -1.75 -1.5 -1.33333333333 -1.16666666667 0.416666666667 0.833333333333 58.2807388512
13.625 13.9166666667 -1.75 -1.5 -1.33333333333 -1.16666666667 0.833333333333 1.25 62.2999621931
13.625 13.9166666667 -1.75 -1.5 -1.33333333333 -1.16666666667 1.25 1.66666666667 57.1047099627
13.625 13.9166666667 -1.75 -1.5 -1.33333333333 -1.16666666667 1.66666666667 2.08333333333 63.2427045706
13.625 13.9166666667 -1.75 -1.5 -1.33333333333 -1.16666666667 2.08333333333 2.5 -99.0
13.625 13.9166666667 -1.75 -1.5 -1.16666666667 -1.0 -2.5 -2.08333333333 -99.0
13.625 13.9166666667 -1.75 -1.5 -1.16666666667 -1.0 -2.08333333333 -1.66666666667 -99.0
13.625 13.9166666667 -1.75 -1.5 -1.16666666667 -1.0 -1.66666666667 -1.25 -99.0
13.625 13.9166666667 -1.75 -1.5 -1.16666666667 -1.0 -1.25 -0.833333333333 -99.0
13.625 13.9166666667 -1.75 -1.5 -1.16666666667 -1.0 -0.833333333333 -0.416666666667 -99.0
13.625 13.9166666667 -1.75 -1.5 -1.16666666667 -1.0 -0.416666666667 0.0 62.8405228684
13.625 13.9166666667 -1.75 -1.5 -1.16666666667 -1.0 0.0 0.416666666667 111.521018266
13.625 13.9166666667 -1.75 -1.5 -1.16666666667 -1.0 0.416666666667 0.833333333333 68.2472250224
13.625 13.9166666667 -1.75 -1.5 -1.16666666667 -1.0 0.833333333333 1.25 66.6551205198
13.625 13.9166666667 -1.75 -1.5 -1.16666666667 -1.0 1.25 1.66666666667 76.8868379845
13.625 13.9166666667 -1.75 -1.5 -1.16666666667 -1.0 1.66666666667 2.08333333333 90.137290007
13.625 13.9166666667 -1.75 -1.5 -1.16666666667 -1.0 2.08333333333 2.5 152.259064878
13.625 13.9166666667 -1.75 -1.5 -1.0 -0.833333333333 -2.5 -2.08333333333 -99.0
13.625 13.9166666667 -1.75 -1.5 -1.0 -0.833333333333 -2.08333333333 -1.66666666667 -99.0
13.625 13.9166666667 -1.75 -1.5 -1.0 -0.833333333333 -1.66666666667 -1.25 -99.0
13.625 13.9166666667 -1.75 -1.5 -1.0 -0.833333333333 -1.25 -0.833333333333 -99.0
13.625 13.9166666667 -1.75 -1.5 -1.0 -0.833333333333 -0.833333333333 -0.416666666667 -99.0
13.625 13.9166666667 -1.75 -1.5 -1.0 -0.833333333333 -0.416666666667 0.0 -99.0
13.625 13.9166666667 -1.75 -1.5 -1.0 -0.833333333333 0.0 0.416666666667 94.13376127
13.625 13.9166666667 -1.75 -1.5 -1.0 -0.833333333333 0.416666666667 0.833333333333 75.1935064082
13.625 13.9166666667 -1.75 -1.5 -1.0 -0.833333333333 0.833333333333 1.25 84.5527581402
13.625 13.9166666667 -1.75 -1.5 -1.0 -0.833333333333 1.25 1.66666666667 87.9798299209
13.625 13.9166666667 -1.75 -1.5 -1.0 -0.833333333333 1.66666666667 2.08333333333 85.5289756244
13.625 13.9166666667 -1.75 -1.5 -1.0 -0.833333333333 2.08333333333 2.5 -99.0
13.625 13.9166666667 -1.75 -1.5 -0.833333333333 -0.666666666667 -2.5 -2.08333333333 -99.0
13.625 13.9166666667 -1.75 -1.5 -0.833333333333 -0.666666666667 -2.08333333333 -1.66666666667 -99.0
13.625 13.9166666667 -1.75 -1.5 -0.833333333333 -0.666666666667 -1.66666666667 -1.25 -99.0
13.625 13.9166666667 -1.75 -1.5 -0.833333333333 -0.666666666667 -1.25 -0.833333333333 -99.0
13.625 13.9166666667 -1.75 -1.5 -0.833333333333 -0.666666666667 -0.833333333333 -0.416666666667 -99.0
13.625 13.9166666667 -1.75 -1.5 -0.833333333333 -0.666666666667 -0.416666666667 0.0 -99.0
13.625 13.9166666667 -1.75 -1.5 -0.833333333333 -0.666666666667 0.0 0.416666666667 -99.0
13.625 13.9166666667 -1.75 -1.5 -0.833333333333 -0.666666666667 0.416666666667 0.833333333333 113.32694235
13.625 13.9166666667 -1.75 -1.5 -0.833333333333 -0.666666666667 0.833333333333 1.25 124.473726991
13.625 13.9166666667 -1.75 -1.5 -0.833333333333 -0.666666666667 1.25 1.66666666667 105.794438534
13.625 13.9166666667 -1.75 -1.5 -0.833333333333 -0.666666666667 1.66666666667 2.08333333333 -99.0
13.625 13.9166666667 -1.75 -1.5 -0.833333333333 -0.666666666667 2.08333333333 2.5 -99.0
13.625 13.9166666667 -1.75 -1.5 -0.666666666667 -0.5 -2.5 -2.08333333333 -99.0
13.625 13.9166666667 -1.75 -1.5 -0.666666666667 -0.5 -2.08333333333 -1.66666666667 -99.0
13.625 13.9166666667 -1.75 -1.5 -0.666666666667 -0.5 -1.66666666667 -1.25 -99.0
13.625 13.9166666667 -1.75 -1.5 -0.666666666667 -0.5 -1.25 -0.833333333333 -99.0
13.625 13.9166666667 -1.75 -1.5 -0.666666666667 -0.5 -0.833333333333 -0.416666666667 -99.0
13.625 13.9166666667 -1.75 -1.5 -0.666666666667 -0.5 -0.416666666667 0.0 -99.0
13.625 13.9166666667 -1.75 -1.5 -0.666666666667 -0.5 0.0 0.416666666667 -99.0
13.625 13.9166666667 -1.75 -1.5 -0.666666666667 -0.5 0.416666666667 0.833333333333 -99.0
13.625 13.9166666667 -1.75 -1.5 -0.666666666667 -0.5 0.833333333333 1.25 170.498681236
13.625 13.9166666667 -1.75 -1.5 -0.666666666667 -0.5 1.25 1.66666666667 140.448945256
13.625 13.9166666667 -1.75 -1.5 -0.666666666667 -0.5 1.66666666667 2.08333333333 -99.0
13.625 13.9166666667 -1.75 -1.5 -0.666666666667 -0.5 2.08333333333 2.5 -99.0
13.625 13.9166666667 -1.5 -1.25 -2.5 -2.33333333333 -2.5 -2.08333333333 -99.0
13.625 13.9166666667 -1.5 -1.25 -2.5 -2.33333333333 -2.08333333333 -1.66666666667 -99.0
13.625 13.9166666667 -1.5 -1.25 -2.5 -2.33333333333 -1.66666666667 -1.25 -99.0
13.625 13.9166666667 -1.5 -1.25 -2.5 -2.33333333333 -1.25 -0.833333333333 -99.0
13.625 13.9166666667 -1.5 -1.25 -2.5 -2.33333333333 -0.833333333333 -0.416666666667 -99.0
13.625 13.9166666667 -1.5 -1.25 -2.5 -2.33333333333 -0.416666666667 0.0 -99.0
13.625 13.9166666667 -1.5 -1.25 -2.5 -2.33333333333 0.0 0.416666666667 -99.0
13.625 13.9166666667 -1.5 -1.25 -2.5 -2.33333333333 0.416666666667 0.833333333333 79.0897763248
13.625 13.9166666667 -1.5 -1.25 -2.5 -2.33333333333 0.833333333333 1.25 80.5597351049
13.625 13.9166666667 -1.5 -1.25 -2.5 -2.33333333333 1.25 1.66666666667 33.7661304487
13.625 13.9166666667 -1.5 -1.25 -2.5 -2.33333333333 1.66666666667 2.08333333333 14.4197815277
13.625 13.9166666667 -1.5 -1.25 -2.5 -2.33333333333 2.08333333333 2.5 67.6812463846
13.625 13.9166666667 -1.5 -1.25 -2.33333333333 -2.16666666667 -2.5 -2.08333333333 -99.0
13.625 13.9166666667 -1.5 -1.25 -2.33333333333 -2.16666666667 -2.08333333333 -1.66666666667 -99.0
13.625 13.9166666667 -1.5 -1.25 -2.33333333333 -2.16666666667 -1.66666666667 -1.25 -99.0
13.625 13.9166666667 -1.5 -1.25 -2.33333333333 -2.16666666667 -1.25 -0.833333333333 -99.0
13.625 13.9166666667 -1.5 -1.25 -2.33333333333 -2.16666666667 -0.833333333333 -0.416666666667 -99.0
13.625 13.9166666667 -1.5 -1.25 -2.33333333333 -2.16666666667 -0.416666666667 0.0 -99.0
13.625 13.9166666667 -1.5 -1.25 -2.33333333333 -2.16666666667 0.0 0.416666666667 -99.0
13.625 13.9166666667 -1.5 -1.25 -2.33333333333 -2.16666666667 0.416666666667 0.833333333333 171.849921437
13.625 13.9166666667 -1.5 -1.25 -2.33333333333 -2.16666666667 0.833333333333 1.25 32.7941900009
13.625 13.9166666667 -1.5 -1.25 -2.33333333333 -2.16666666667 1.25 1.66666666667 17.0477296934
13.625 13.9166666667 -1.5 -1.25 -2.33333333333 -2.16666666667 1.66666666667 2.08333333333 7.25181291881
13.625 13.9166666667 -1.5 -1.25 -2.33333333333 -2.16666666667 2.08333333333 2.5 63.6046516844
13.625 13.9166666667 -1.5 -1.25 -2.16666666667 -2.0 -2.5 -2.08333333333 -99.0
13.625 13.9166666667 -1.5 -1.25 -2.16666666667 -2.0 -2.08333333333 -1.66666666667 -99.0
13.625 13.9166666667 -1.5 -1.25 -2.16666666667 -2.0 -1.66666666667 -1.25 -99.0
13.625 13.9166666667 -1.5 -1.25 -2.16666666667 -2.0 -1.25 -0.833333333333 -99.0
13.625 13.9166666667 -1.5 -1.25 -2.16666666667 -2.0 -0.833333333333 -0.416666666667 -99.0
13.625 13.9166666667 -1.5 -1.25 -2.16666666667 -2.0 -0.416666666667 0.0 -99.0
13.625 13.9166666667 -1.5 -1.25 -2.16666666667 -2.0 0.0 0.416666666667 5.1696102243
13.625 13.9166666667 -1.5 -1.25 -2.16666666667 -2.0 0.416666666667 0.833333333333 14.9804966854
13.625 13.9166666667 -1.5 -1.25 -2.16666666667 -2.0 0.833333333333 1.25 23.3461827482
13.625 13.9166666667 -1.5 -1.25 -2.16666666667 -2.0 1.25 1.66666666667 17.7766812013
13.625 13.9166666667 -1.5 -1.25 -2.16666666667 -2.0 1.66666666667 2.08333333333 13.0106466157
13.625 13.9166666667 -1.5 -1.25 -2.16666666667 -2.0 2.08333333333 2.5 10.2596769882
13.625 13.9166666667 -1.5 -1.25 -2.0 -1.83333333333 -2.5 -2.08333333333 -99.0
13.625 13.9166666667 -1.5 -1.25 -2.0 -1.83333333333 -2.08333333333 -1.66666666667 -99.0
13.625 13.9166666667 -1.5 -1.25 -2.0 -1.83333333333 -1.66666666667 -1.25 -99.0
13.625 13.9166666667 -1.5 -1.25 -2.0 -1.83333333333 -1.25 -0.833333333333 -99.0
13.625 13.9166666667 -1.5 -1.25 -2.0 -1.83333333333 -0.833333333333 -0.416666666667 -99.0
13.625 13.9166666667 -1.5 -1.25 -2.0 -1.83333333333 -0.416666666667 0.0 -99.0
13.625 13.9166666667 -1.5 -1.25 -2.0 -1.83333333333 0.0 0.416666666667 26.0499262204
13.625 13.9166666667 -1.5 -1.25 -2.0 -1.83333333333 0.416666666667 0.833333333333 23.9155495367
13.625 13.9166666667 -1.5 -1.25 -2.0 -1.83333333333 0.833333333333 1.25 27.4041942935
13.625 13.9166666667 -1.5 -1.25 -2.0 -1.83333333333 1.25 1.66666666667 22.3699141372
13.625 13.9166666667 -1.5 -1.25 -2.0 -1.83333333333 1.66666666667 2.08333333333 19.6682879005
13.625 13.9166666667 -1.5 -1.25 -2.0 -1.83333333333 2.08333333333 2.5 7.79823198611
13.625 13.9166666667 -1.5 -1.25 -1.83333333333 -1.66666666667 -2.5 -2.08333333333 -99.0
13.625 13.9166666667 -1.5 -1.25 -1.83333333333 -1.66666666667 -2.08333333333 -1.66666666667 -99.0
13.625 13.9166666667 -1.5 -1.25 -1.83333333333 -1.66666666667 -1.66666666667 -1.25 -99.0
13.625 13.9166666667 -1.5 -1.25 -1.83333333333 -1.66666666667 -1.25 -0.833333333333 -99.0
13.625 13.9166666667 -1.5 -1.25 -1.83333333333 -1.66666666667 -0.833333333333 -0.416666666667 -99.0
13.625 13.9166666667 -1.5 -1.25 -1.83333333333 -1.66666666667 -0.416666666667 0.0 -99.0
13.625 13.9166666667 -1.5 -1.25 -1.83333333333 -1.66666666667 0.0 0.416666666667 71.4102004074
13.625 13.9166666667 -1.5 -1.25 -1.83333333333 -1.66666666667 0.416666666667 0.833333333333 31.8331377602
13.625 13.9166666667 -1.5 -1.25 -1.83333333333 -1.66666666667 0.833333333333 1.25 34.0649951036
13.625 13.9166666667 -1.5 -1.25 -1.83333333333 -1.66666666667 1.25 1.66666666667 31.2598178765
13.625 13.9166666667 -1.5 -1.25 -1.83333333333 -1.66666666667 1.66666666667 2.08333333333 24.5095957017
13.625 13.9166666667 -1.5 -1.25 -1.83333333333 -1.66666666667 2.08333333333 2.5 27.4218190251
13.625 13.9166666667 -1.5 -1.25 -1.66666666667 -1.5 -2.5 -2.08333333333 -99.0
13.625 13.9166666667 -1.5 -1.25 -1.66666666667 -1.5 -2.08333333333 -1.66666666667 -99.0
13.625 13.9166666667 -1.5 -1.25 -1.66666666667 -1.5 -1.66666666667 -1.25 -99.0
13.625 13.9166666667 -1.5 -1.25 -1.66666666667 -1.5 -1.25 -0.833333333333 -99.0
13.625 13.9166666667 -1.5 -1.25 -1.66666666667 -1.5 -0.833333333333 -0.416666666667 -99.0
13.625 13.9166666667 -1.5 -1.25 -1.66666666667 -1.5 -0.416666666667 0.0 -99.0
13.625 13.9166666667 -1.5 -1.25 -1.66666666667 -1.5 0.0 0.416666666667 46.0659477429
13.625 13.9166666667 -1.5 -1.25 -1.66666666667 -1.5 0.416666666667 0.833333333333 53.8903049642
13.625 13.9166666667 -1.5 -1.25 -1.66666666667 -1.5 0.833333333333 1.25 43.1828532511
13.625 13.9166666667 -1.5 -1.25 -1.66666666667 -1.5 1.25 1.66666666667 41.0482363242
13.625 13.9166666667 -1.5 -1.25 -1.66666666667 -1.5 1.66666666667 2.08333333333 33.9277236213
