#(1) log(M_min) log of the minimum halo mass of the selection in logscale (in units of Msol/h)
#(2) log(M_max) log of the maximum halo mass of the selection in logscale (in units of Msol/h)
#(3) log(dM_min) log of the minimum change of halo mass of the selection in logscale (calculated as (M1-M2)/M1)
#(4) log(dM_max) log of the maximum change of halo mass of the selection in logscale (calculated as (M1-M2)/M1)
#(5) log(dz_min) log of the minimum change of redshift of the selection in logscale (calculated as z1-z2)
#(6) log(dz_max) log of the maximum change of redshift of the selection in logscale (calculated as z1-z2)
#(7) log(j_min) log of the minimum specific angular momentum of the selection in logscale (in physical units, Mpc/h * km/s)
#(8) log(j_max) log of the maximum specific angular momentum of the selection in logscale (in physical units, Mpc/h * km/s)
#(9) Angle
#log(M_min)	log(M_max)	log(dM_min)	log(dM_max)	log(dz_min)	log(dz_max)	log(j_min)	log(j_max)	Angle
12.4583333333 12.75 -3.0 -2.75 -0.833333333333 -0.666666666667 0.0 0.416666666667 21.7583649469
12.4583333333 12.75 -3.0 -2.75 -0.833333333333 -0.666666666667 0.416666666667 0.833333333333 11.5993261765
12.4583333333 12.75 -3.0 -2.75 -0.833333333333 -0.666666666667 0.833333333333 1.25 5.55318939932
12.4583333333 12.75 -3.0 -2.75 -0.833333333333 -0.666666666667 1.25 1.66666666667 -99.0
12.4583333333 12.75 -3.0 -2.75 -0.833333333333 -0.666666666667 1.66666666667 2.08333333333 -99.0
12.4583333333 12.75 -3.0 -2.75 -0.833333333333 -0.666666666667 2.08333333333 2.5 -99.0
12.4583333333 12.75 -3.0 -2.75 -0.666666666667 -0.5 -2.5 -2.08333333333 -99.0
12.4583333333 12.75 -3.0 -2.75 -0.666666666667 -0.5 -2.08333333333 -1.66666666667 -99.0
12.4583333333 12.75 -3.0 -2.75 -0.666666666667 -0.5 -1.66666666667 -1.25 -99.0
12.4583333333 12.75 -3.0 -2.75 -0.666666666667 -0.5 -1.25 -0.833333333333 -99.0
12.4583333333 12.75 -3.0 -2.75 -0.666666666667 -0.5 -0.833333333333 -0.416666666667 -99.0
12.4583333333 12.75 -3.0 -2.75 -0.666666666667 -0.5 -0.416666666667 0.0 28.6345233525
12.4583333333 12.75 -3.0 -2.75 -0.666666666667 -0.5 0.0 0.416666666667 32.7801633184
12.4583333333 12.75 -3.0 -2.75 -0.666666666667 -0.5 0.416666666667 0.833333333333 14.3672408925
12.4583333333 12.75 -3.0 -2.75 -0.666666666667 -0.5 0.833333333333 1.25 12.6195786852
12.4583333333 12.75 -3.0 -2.75 -0.666666666667 -0.5 1.25 1.66666666667 -99.0
12.4583333333 12.75 -3.0 -2.75 -0.666666666667 -0.5 1.66666666667 2.08333333333 -99.0
12.4583333333 12.75 -3.0 -2.75 -0.666666666667 -0.5 2.08333333333 2.5 -99.0
12.4583333333 12.75 -2.75 -2.5 -2.5 -2.33333333333 -2.5 -2.08333333333 -99.0
12.4583333333 12.75 -2.75 -2.5 -2.5 -2.33333333333 -2.08333333333 -1.66666666667 -99.0
12.4583333333 12.75 -2.75 -2.5 -2.5 -2.33333333333 -1.66666666667 -1.25 -99.0
12.4583333333 12.75 -2.75 -2.5 -2.5 -2.33333333333 -1.25 -0.833333333333 21.3307666882
12.4583333333 12.75 -2.75 -2.5 -2.5 -2.33333333333 -0.833333333333 -0.416666666667 5.7840887637
12.4583333333 12.75 -2.75 -2.5 -2.5 -2.33333333333 -0.416666666667 0.0 2.54442720516
12.4583333333 12.75 -2.75 -2.5 -2.5 -2.33333333333 0.0 0.416666666667 1.13146861703
12.4583333333 12.75 -2.75 -2.5 -2.5 -2.33333333333 0.416666666667 0.833333333333 0.643805221224
12.4583333333 12.75 -2.75 -2.5 -2.5 -2.33333333333 0.833333333333 1.25 0.47276007752
12.4583333333 12.75 -2.75 -2.5 -2.5 -2.33333333333 1.25 1.66666666667 0.368247342705
12.4583333333 12.75 -2.75 -2.5 -2.5 -2.33333333333 1.66666666667 2.08333333333 0.271287456032
12.4583333333 12.75 -2.75 -2.5 -2.5 -2.33333333333 2.08333333333 2.5 -99.0
12.4583333333 12.75 -2.75 -2.5 -2.33333333333 -2.16666666667 -2.5 -2.08333333333 -99.0
12.4583333333 12.75 -2.75 -2.5 -2.33333333333 -2.16666666667 -2.08333333333 -1.66666666667 -99.0
12.4583333333 12.75 -2.75 -2.5 -2.33333333333 -2.16666666667 -1.66666666667 -1.25 -99.0
12.4583333333 12.75 -2.75 -2.5 -2.33333333333 -2.16666666667 -1.25 -0.833333333333 -99.0
12.4583333333 12.75 -2.75 -2.5 -2.33333333333 -2.16666666667 -0.833333333333 -0.416666666667 6.65149435003
12.4583333333 12.75 -2.75 -2.5 -2.33333333333 -2.16666666667 -0.416666666667 0.0 3.39527886917
12.4583333333 12.75 -2.75 -2.5 -2.33333333333 -2.16666666667 0.0 0.416666666667 1.39276914259
12.4583333333 12.75 -2.75 -2.5 -2.33333333333 -2.16666666667 0.416666666667 0.833333333333 0.80485511535
12.4583333333 12.75 -2.75 -2.5 -2.33333333333 -2.16666666667 0.833333333333 1.25 0.624971486311
12.4583333333 12.75 -2.75 -2.5 -2.33333333333 -2.16666666667 1.25 1.66666666667 0.543312336536
12.4583333333 12.75 -2.75 -2.5 -2.33333333333 -2.16666666667 1.66666666667 2.08333333333 0.443717464635
12.4583333333 12.75 -2.75 -2.5 -2.33333333333 -2.16666666667 2.08333333333 2.5 -99.0
12.4583333333 12.75 -2.75 -2.5 -2.16666666667 -2.0 -2.5 -2.08333333333 -99.0
12.4583333333 12.75 -2.75 -2.5 -2.16666666667 -2.0 -2.08333333333 -1.66666666667 -99.0
12.4583333333 12.75 -2.75 -2.5 -2.16666666667 -2.0 -1.66666666667 -1.25 -99.0
12.4583333333 12.75 -2.75 -2.5 -2.16666666667 -2.0 -1.25 -0.833333333333 42.0257808837
12.4583333333 12.75 -2.75 -2.5 -2.16666666667 -2.0 -0.833333333333 -0.416666666667 9.82362410694
12.4583333333 12.75 -2.75 -2.5 -2.16666666667 -2.0 -0.416666666667 0.0 3.90966220437
12.4583333333 12.75 -2.75 -2.5 -2.16666666667 -2.0 0.0 0.416666666667 1.73720646362
12.4583333333 12.75 -2.75 -2.5 -2.16666666667 -2.0 0.416666666667 0.833333333333 1.0172873002
12.4583333333 12.75 -2.75 -2.5 -2.16666666667 -2.0 0.833333333333 1.25 0.775551537298
12.4583333333 12.75 -2.75 -2.5 -2.16666666667 -2.0 1.25 1.66666666667 0.630896304296
12.4583333333 12.75 -2.75 -2.5 -2.16666666667 -2.0 1.66666666667 2.08333333333 -99.0
12.4583333333 12.75 -2.75 -2.5 -2.16666666667 -2.0 2.08333333333 2.5 -99.0
12.4583333333 12.75 -2.75 -2.5 -2.0 -1.83333333333 -2.5 -2.08333333333 -99.0
12.4583333333 12.75 -2.75 -2.5 -2.0 -1.83333333333 -2.08333333333 -1.66666666667 -99.0
12.4583333333 12.75 -2.75 -2.5 -2.0 -1.83333333333 -1.66666666667 -1.25 91.9213099004
12.4583333333 12.75 -2.75 -2.5 -2.0 -1.83333333333 -1.25 -0.833333333333 49.3673795114
12.4583333333 12.75 -2.75 -2.5 -2.0 -1.83333333333 -0.833333333333 -0.416666666667 12.5844241255
12.4583333333 12.75 -2.75 -2.5 -2.0 -1.83333333333 -0.416666666667 0.0 5.65593167439
12.4583333333 12.75 -2.75 -2.5 -2.0 -1.83333333333 0.0 0.416666666667 2.4179348797
12.4583333333 12.75 -2.75 -2.5 -2.0 -1.83333333333 0.416666666667 0.833333333333 1.40767493011
12.4583333333 12.75 -2.75 -2.5 -2.0 -1.83333333333 0.833333333333 1.25 1.09193814356
12.4583333333 12.75 -2.75 -2.5 -2.0 -1.83333333333 1.25 1.66666666667 0.842089526619
12.4583333333 12.75 -2.75 -2.5 -2.0 -1.83333333333 1.66666666667 2.08333333333 -99.0
12.4583333333 12.75 -2.75 -2.5 -2.0 -1.83333333333 2.08333333333 2.5 -99.0
12.4583333333 12.75 -2.75 -2.5 -1.83333333333 -1.66666666667 -2.5 -2.08333333333 -99.0
12.4583333333 12.75 -2.75 -2.5 -1.83333333333 -1.66666666667 -2.08333333333 -1.66666666667 -99.0
12.4583333333 12.75 -2.75 -2.5 -1.83333333333 -1.66666666667 -1.66666666667 -1.25 -99.0
12.4583333333 12.75 -2.75 -2.5 -1.83333333333 -1.66666666667 -1.25 -0.833333333333 76.8914111653
12.4583333333 12.75 -2.75 -2.5 -1.83333333333 -1.66666666667 -0.833333333333 -0.416666666667 21.2832621391
12.4583333333 12.75 -2.75 -2.5 -1.83333333333 -1.66666666667 -0.416666666667 0.0 7.54483115268
12.4583333333 12.75 -2.75 -2.5 -1.83333333333 -1.66666666667 0.0 0.416666666667 3.46449183925
12.4583333333 12.75 -2.75 -2.5 -1.83333333333 -1.66666666667 0.416666666667 0.833333333333 2.02933170523
12.4583333333 12.75 -2.75 -2.5 -1.83333333333 -1.66666666667 0.833333333333 1.25 1.43094305615
12.4583333333 12.75 -2.75 -2.5 -1.83333333333 -1.66666666667 1.25 1.66666666667 1.05914000852
12.4583333333 12.75 -2.75 -2.5 -1.83333333333 -1.66666666667 1.66666666667 2.08333333333 -99.0
12.4583333333 12.75 -2.75 -2.5 -1.83333333333 -1.66666666667 2.08333333333 2.5 -99.0
12.4583333333 12.75 -2.75 -2.5 -1.66666666667 -1.5 -2.5 -2.08333333333 -99.0
12.4583333333 12.75 -2.75 -2.5 -1.66666666667 -1.5 -2.08333333333 -1.66666666667 -99.0
12.4583333333 12.75 -2.75 -2.5 -1.66666666667 -1.5 -1.66666666667 -1.25 -99.0
12.4583333333 12.75 -2.75 -2.5 -1.66666666667 -1.5 -1.25 -0.833333333333 47.9391888504
12.4583333333 12.75 -2.75 -2.5 -1.66666666667 -1.5 -0.833333333333 -0.416666666667 21.8431916451
12.4583333333 12.75 -2.75 -2.5 -1.66666666667 -1.5 -0.416666666667 0.0 10.7876258448
12.4583333333 12.75 -2.75 -2.5 -1.66666666667 -1.5 0.0 0.416666666667 4.9376668454
12.4583333333 12.75 -2.75 -2.5 -1.66666666667 -1.5 0.416666666667 0.833333333333 2.84983654745
12.4583333333 12.75 -2.75 -2.5 -1.66666666667 -1.5 0.833333333333 1.25 2.00325891609
12.4583333333 12.75 -2.75 -2.5 -1.66666666667 -1.5 1.25 1.66666666667 1.3210507893
12.4583333333 12.75 -2.75 -2.5 -1.66666666667 -1.5 1.66666666667 2.08333333333 -99.0
12.4583333333 12.75 -2.75 -2.5 -1.66666666667 -1.5 2.08333333333 2.5 -99.0
12.4583333333 12.75 -2.75 -2.5 -1.5 -1.33333333333 -2.5 -2.08333333333 -99.0
12.4583333333 12.75 -2.75 -2.5 -1.5 -1.33333333333 -2.08333333333 -1.66666666667 -99.0
12.4583333333 12.75 -2.75 -2.5 -1.5 -1.33333333333 -1.66666666667 -1.25 -99.0
12.4583333333 12.75 -2.75 -2.5 -1.5 -1.33333333333 -1.25 -0.833333333333 -99.0
12.4583333333 12.75 -2.75 -2.5 -1.5 -1.33333333333 -0.833333333333 -0.416666666667 36.159775508
12.4583333333 12.75 -2.75 -2.5 -1.5 -1.33333333333 -0.416666666667 0.0 14.551182424
12.4583333333 12.75 -2.75 -2.5 -1.5 -1.33333333333 0.0 0.416666666667 6.95404208529
12.4583333333 12.75 -2.75 -2.5 -1.5 -1.33333333333 0.416666666667 0.833333333333 3.96613539203
12.4583333333 12.75 -2.75 -2.5 -1.5 -1.33333333333 0.833333333333 1.25 2.87640293277
12.4583333333 12.75 -2.75 -2.5 -1.5 -1.33333333333 1.25 1.66666666667 3.17521672261
12.4583333333 12.75 -2.75 -2.5 -1.5 -1.33333333333 1.66666666667 2.08333333333 -99.0
12.4583333333 12.75 -2.75 -2.5 -1.5 -1.33333333333 2.08333333333 2.5 -99.0
12.4583333333 12.75 -2.75 -2.5 -1.33333333333 -1.16666666667 -2.5 -2.08333333333 -99.0
12.4583333333 12.75 -2.75 -2.5 -1.33333333333 -1.16666666667 -2.08333333333 -1.66666666667 -99.0
12.4583333333 12.75 -2.75 -2.5 -1.33333333333 -1.16666666667 -1.66666666667 -1.25 -99.0
12.4583333333 12.75 -2.75 -2.5 -1.33333333333 -1.16666666667 -1.25 -0.833333333333 -99.0
12.4583333333 12.75 -2.75 -2.5 -1.33333333333 -1.16666666667 -0.833333333333 -0.416666666667 24.0239167602
12.4583333333 12.75 -2.75 -2.5 -1.33333333333 -1.16666666667 -0.416666666667 0.0 20.3459409629
12.4583333333 12.75 -2.75 -2.5 -1.33333333333 -1.16666666667 0.0 0.416666666667 8.84124268836
12.4583333333 12.75 -2.75 -2.5 -1.33333333333 -1.16666666667 0.416666666667 0.833333333333 5.61438328854
12.4583333333 12.75 -2.75 -2.5 -1.33333333333 -1.16666666667 0.833333333333 1.25 3.61967466161
12.4583333333 12.75 -2.75 -2.5 -1.33333333333 -1.16666666667 1.25 1.66666666667 9.271533525
12.4583333333 12.75 -2.75 -2.5 -1.33333333333 -1.16666666667 1.66666666667 2.08333333333 -99.0
12.4583333333 12.75 -2.75 -2.5 -1.33333333333 -1.16666666667 2.08333333333 2.5 -99.0
12.4583333333 12.75 -2.75 -2.5 -1.16666666667 -1.0 -2.5 -2.08333333333 -99.0
12.4583333333 12.75 -2.75 -2.5 -1.16666666667 -1.0 -2.08333333333 -1.66666666667 -99.0
12.4583333333 12.75 -2.75 -2.5 -1.16666666667 -1.0 -1.66666666667 -1.25 -99.0
12.4583333333 12.75 -2.75 -2.5 -1.16666666667 -1.0 -1.25 -0.833333333333 -99.0
12.4583333333 12.75 -2.75 -2.5 -1.16666666667 -1.0 -0.833333333333 -0.416666666667 36.428517468
12.4583333333 12.75 -2.75 -2.5 -1.16666666667 -1.0 -0.416666666667 0.0 31.5190828177
12.4583333333 12.75 -2.75 -2.5 -1.16666666667 -1.0 0.0 0.416666666667 12.2069998883
12.4583333333 12.75 -2.75 -2.5 -1.16666666667 -1.0 0.416666666667 0.833333333333 7.48693830465
12.4583333333 12.75 -2.75 -2.5 -1.16666666667 -1.0 0.833333333333 1.25 5.42963956118
12.4583333333 12.75 -2.75 -2.5 -1.16666666667 -1.0 1.25 1.66666666667 8.78143208914
12.4583333333 12.75 -2.75 -2.5 -1.16666666667 -1.0 1.66666666667 2.08333333333 -99.0
12.4583333333 12.75 -2.75 -2.5 -1.16666666667 -1.0 2.08333333333 2.5 -99.0
12.4583333333 12.75 -2.75 -2.5 -1.0 -0.833333333333 -2.5 -2.08333333333 -99.0
12.4583333333 12.75 -2.75 -2.5 -1.0 -0.833333333333 -2.08333333333 -1.66666666667 -99.0
12.4583333333 12.75 -2.75 -2.5 -1.0 -0.833333333333 -1.66666666667 -1.25 -99.0
12.4583333333 12.75 -2.75 -2.5 -1.0 -0.833333333333 -1.25 -0.833333333333 -99.0
12.4583333333 12.75 -2.75 -2.5 -1.0 -0.833333333333 -0.833333333333 -0.416666666667 45.5269500584
12.4583333333 12.75 -2.75 -2.5 -1.0 -0.833333333333 -0.416666666667 0.0 31.0450586036
12.4583333333 12.75 -2.75 -2.5 -1.0 -0.833333333333 0.0 0.416666666667 16.2939538116
12.4583333333 12.75 -2.75 -2.5 -1.0 -0.833333333333 0.416666666667 0.833333333333 9.83665658981
12.4583333333 12.75 -2.75 -2.5 -1.0 -0.833333333333 0.833333333333 1.25 7.80510778065
12.4583333333 12.75 -2.75 -2.5 -1.0 -0.833333333333 1.25 1.66666666667 3.74947955052
12.4583333333 12.75 -2.75 -2.5 -1.0 -0.833333333333 1.66666666667 2.08333333333 -99.0
12.4583333333 12.75 -2.75 -2.5 -1.0 -0.833333333333 2.08333333333 2.5 -99.0
12.4583333333 12.75 -2.75 -2.5 -0.833333333333 -0.666666666667 -2.5 -2.08333333333 -99.0
12.4583333333 12.75 -2.75 -2.5 -0.833333333333 -0.666666666667 -2.08333333333 -1.66666666667 -99.0
12.4583333333 12.75 -2.75 -2.5 -0.833333333333 -0.666666666667 -1.66666666667 -1.25 -99.0
12.4583333333 12.75 -2.75 -2.5 -0.833333333333 -0.666666666667 -1.25 -0.833333333333 -99.0
12.4583333333 12.75 -2.75 -2.5 -0.833333333333 -0.666666666667 -0.833333333333 -0.416666666667 97.1268807511
12.4583333333 12.75 -2.75 -2.5 -0.833333333333 -0.666666666667 -0.416666666667 0.0 39.9124515195
12.4583333333 12.75 -2.75 -2.5 -0.833333333333 -0.666666666667 0.0 0.416666666667 22.2887407006
12.4583333333 12.75 -2.75 -2.5 -0.833333333333 -0.666666666667 0.416666666667 0.833333333333 11.4674551115
12.4583333333 12.75 -2.75 -2.5 -0.833333333333 -0.666666666667 0.833333333333 1.25 10.3891354192
12.4583333333 12.75 -2.75 -2.5 -0.833333333333 -0.666666666667 1.25 1.66666666667 -99.0
12.4583333333 12.75 -2.75 -2.5 -0.833333333333 -0.666666666667 1.66666666667 2.08333333333 -99.0
12.4583333333 12.75 -2.75 -2.5 -0.833333333333 -0.666666666667 2.08333333333 2.5 -99.0
12.4583333333 12.75 -2.75 -2.5 -0.666666666667 -0.5 -2.5 -2.08333333333 -99.0
12.4583333333 12.75 -2.75 -2.5 -0.666666666667 -0.5 -2.08333333333 -1.66666666667 -99.0
12.4583333333 12.75 -2.75 -2.5 -0.666666666667 -0.5 -1.66666666667 -1.25 -99.0
12.4583333333 12.75 -2.75 -2.5 -0.666666666667 -0.5 -1.25 -0.833333333333 -99.0
12.4583333333 12.75 -2.75 -2.5 -0.666666666667 -0.5 -0.833333333333 -0.416666666667 -99.0
12.4583333333 12.75 -2.75 -2.5 -0.666666666667 -0.5 -0.416666666667 0.0 57.0903466743
12.4583333333 12.75 -2.75 -2.5 -0.666666666667 -0.5 0.0 0.416666666667 42.3391313019
12.4583333333 12.75 -2.75 -2.5 -0.666666666667 -0.5 0.416666666667 0.833333333333 20.7962610961
12.4583333333 12.75 -2.75 -2.5 -0.666666666667 -0.5 0.833333333333 1.25 -99.0
12.4583333333 12.75 -2.75 -2.5 -0.666666666667 -0.5 1.25 1.66666666667 -99.0
12.4583333333 12.75 -2.75 -2.5 -0.666666666667 -0.5 1.66666666667 2.08333333333 -99.0
12.4583333333 12.75 -2.75 -2.5 -0.666666666667 -0.5 2.08333333333 2.5 -99.0
12.4583333333 12.75 -2.5 -2.25 -2.5 -2.33333333333 -2.5 -2.08333333333 -99.0
12.4583333333 12.75 -2.5 -2.25 -2.5 -2.33333333333 -2.08333333333 -1.66666666667 -99.0
12.4583333333 12.75 -2.5 -2.25 -2.5 -2.33333333333 -1.66666666667 -1.25 -99.0
12.4583333333 12.75 -2.5 -2.25 -2.5 -2.33333333333 -1.25 -0.833333333333 25.2690408271
12.4583333333 12.75 -2.5 -2.25 -2.5 -2.33333333333 -0.833333333333 -0.416666666667 9.69550257932
12.4583333333 12.75 -2.5 -2.25 -2.5 -2.33333333333 -0.416666666667 0.0 3.67799493878
12.4583333333 12.75 -2.5 -2.25 -2.5 -2.33333333333 0.0 0.416666666667 1.70882335146
12.4583333333 12.75 -2.5 -2.25 -2.5 -2.33333333333 0.416666666667 0.833333333333 0.930318369263
12.4583333333 12.75 -2.5 -2.25 -2.5 -2.33333333333 0.833333333333 1.25 0.578491921927
12.4583333333 12.75 -2.5 -2.25 -2.5 -2.33333333333 1.25 1.66666666667 0.382734221968
12.4583333333 12.75 -2.5 -2.25 -2.5 -2.33333333333 1.66666666667 2.08333333333 0.357697631334
12.4583333333 12.75 -2.5 -2.25 -2.5 -2.33333333333 2.08333333333 2.5 -99.0
12.4583333333 12.75 -2.5 -2.25 -2.33333333333 -2.16666666667 -2.5 -2.08333333333 -99.0
12.4583333333 12.75 -2.5 -2.25 -2.33333333333 -2.16666666667 -2.08333333333 -1.66666666667 -99.0
12.4583333333 12.75 -2.5 -2.25 -2.33333333333 -2.16666666667 -1.66666666667 -1.25 44.52729424
12.4583333333 12.75 -2.5 -2.25 -2.33333333333 -2.16666666667 -1.25 -0.833333333333 -99.0
12.4583333333 12.75 -2.5 -2.25 -2.33333333333 -2.16666666667 -0.833333333333 -0.416666666667 11.2426909291
12.4583333333 12.75 -2.5 -2.25 -2.33333333333 -2.16666666667 -0.416666666667 0.0 3.85076314046
12.4583333333 12.75 -2.5 -2.25 -2.33333333333 -2.16666666667 0.0 0.416666666667 1.7063406431
12.4583333333 12.75 -2.5 -2.25 -2.33333333333 -2.16666666667 0.416666666667 0.833333333333 0.982992265826
12.4583333333 12.75 -2.5 -2.25 -2.33333333333 -2.16666666667 0.833333333333 1.25 0.685033643133
12.4583333333 12.75 -2.5 -2.25 -2.33333333333 -2.16666666667 1.25 1.66666666667 0.490549488386
12.4583333333 12.75 -2.5 -2.25 -2.33333333333 -2.16666666667 1.66666666667 2.08333333333 0.319468621785
12.4583333333 12.75 -2.5 -2.25 -2.33333333333 -2.16666666667 2.08333333333 2.5 -99.0
12.4583333333 12.75 -2.5 -2.25 -2.16666666667 -2.0 -2.5 -2.08333333333 -99.0
12.4583333333 12.75 -2.5 -2.25 -2.16666666667 -2.0 -2.08333333333 -1.66666666667 -99.0
12.4583333333 12.75 -2.5 -2.25 -2.16666666667 -2.0 -1.66666666667 -1.25 -99.0
12.4583333333 12.75 -2.5 -2.25 -2.16666666667 -2.0 -1.25 -0.833333333333 29.5503554357
12.4583333333 12.75 -2.5 -2.25 -2.16666666667 -2.0 -0.833333333333 -0.416666666667 9.94954810181
12.4583333333 12.75 -2.5 -2.25 -2.16666666667 -2.0 -0.416666666667 0.0 4.27978670144
12.4583333333 12.75 -2.5 -2.25 -2.16666666667 -2.0 0.0 0.416666666667 1.86734610242
12.4583333333 12.75 -2.5 -2.25 -2.16666666667 -2.0 0.416666666667 0.833333333333 1.09623952707
12.4583333333 12.75 -2.5 -2.25 -2.16666666667 -2.0 0.833333333333 1.25 0.840560283511
12.4583333333 12.75 -2.5 -2.25 -2.16666666667 -2.0 1.25 1.66666666667 0.541640379824
12.4583333333 12.75 -2.5 -2.25 -2.16666666667 -2.0 1.66666666667 2.08333333333 -99.0
12.4583333333 12.75 -2.5 -2.25 -2.16666666667 -2.0 2.08333333333 2.5 -99.0
12.4583333333 12.75 -2.5 -2.25 -2.0 -1.83333333333 -2.5 -2.08333333333 -99.0
12.4583333333 12.75 -2.5 -2.25 -2.0 -1.83333333333 -2.08333333333 -1.66666666667 -99.0
12.4583333333 12.75 -2.5 -2.25 -2.0 -1.83333333333 -1.66666666667 -1.25 -99.0
12.4583333333 12.75 -2.5 -2.25 -2.0 -1.83333333333 -1.25 -0.833333333333 42.5187630621
12.4583333333 12.75 -2.5 -2.25 -2.0 -1.83333333333 -0.833333333333 -0.416666666667 11.0086102133
12.4583333333 12.75 -2.5 -2.25 -2.0 -1.83333333333 -0.416666666667 0.0 5.17543006247
12.4583333333 12.75 -2.5 -2.25 -2.0 -1.83333333333 0.0 0.416666666667 2.30812426088
12.4583333333 12.75 -2.5 -2.25 -2.0 -1.83333333333 0.416666666667 0.833333333333 1.379444186
12.4583333333 12.75 -2.5 -2.25 -2.0 -1.83333333333 0.833333333333 1.25 1.10079294845
12.4583333333 12.75 -2.5 -2.25 -2.0 -1.83333333333 1.25 1.66666666667 0.836897938474
12.4583333333 12.75 -2.5 -2.25 -2.0 -1.83333333333 1.66666666667 2.08333333333 -99.0
12.4583333333 12.75 -2.5 -2.25 -2.0 -1.83333333333 2.08333333333 2.5 -99.0
12.4583333333 12.75 -2.5 -2.25 -1.83333333333 -1.66666666667 -2.5 -2.08333333333 -99.0
12.4583333333 12.75 -2.5 -2.25 -1.83333333333 -1.66666666667 -2.08333333333 -1.66666666667 -99.0
12.4583333333 12.75 -2.5 -2.25 -1.83333333333 -1.66666666667 -1.66666666667 -1.25 -99.0
12.4583333333 12.75 -2.5 -2.25 -1.83333333333 -1.66666666667 -1.25 -0.833333333333 33.3822354861
12.4583333333 12.75 -2.5 -2.25 -1.83333333333 -1.66666666667 -0.833333333333 -0.416666666667 18.5203643439
12.4583333333 12.75 -2.5 -2.25 -1.83333333333 -1.66666666667 -0.416666666667 0.0 7.04288324291
12.4583333333 12.75 -2.5 -2.25 -1.83333333333 -1.66666666667 0.0 0.416666666667 3.17519765335
12.4583333333 12.75 -2.5 -2.25 -1.83333333333 -1.66666666667 0.416666666667 0.833333333333 1.90606928687
12.4583333333 12.75 -2.5 -2.25 -1.83333333333 -1.66666666667 0.833333333333 1.25 1.4515607959
12.4583333333 12.75 -2.5 -2.25 -1.83333333333 -1.66666666667 1.25 1.66666666667 0.955898071312
12.4583333333 12.75 -2.5 -2.25 -1.83333333333 -1.66666666667 1.66666666667 2.08333333333 -99.0
12.4583333333 12.75 -2.5 -2.25 -1.83333333333 -1.66666666667 2.08333333333 2.5 -99.0
12.4583333333 12.75 -2.5 -2.25 -1.66666666667 -1.5 -2.5 -2.08333333333 -99.0
12.4583333333 12.75 -2.5 -2.25 -1.66666666667 -1.5 -2.08333333333 -1.66666666667 -99.0
12.4583333333 12.75 -2.5 -2.25 -1.66666666667 -1.5 -1.66666666667 -1.25 -99.0
12.4583333333 12.75 -2.5 -2.25 -1.66666666667 -1.5 -1.25 -0.833333333333 83.5533319752
12.4583333333 12.75 -2.5 -2.25 -1.66666666667 -1.5 -0.833333333333 -0.416666666667 27.0142618923
12.4583333333 12.75 -2.5 -2.25 -1.66666666667 -1.5 -0.416666666667 0.0 10.2219454997
12.4583333333 12.75 -2.5 -2.25 -1.66666666667 -1.5 0.0 0.416666666667 4.51495428895
12.4583333333 12.75 -2.5 -2.25 -1.66666666667 -1.5 0.416666666667 0.833333333333 2.70517285103
12.4583333333 12.75 -2.5 -2.25 -1.66666666667 -1.5 0.833333333333 1.25 1.98020938345
12.4583333333 12.75 -2.5 -2.25 -1.66666666667 -1.5 1.25 1.66666666667 1.66170706527
12.4583333333 12.75 -2.5 -2.25 -1.66666666667 -1.5 1.66666666667 2.08333333333 1.6207111143
12.4583333333 12.75 -2.5 -2.25 -1.66666666667 -1.5 2.08333333333 2.5 -99.0
12.4583333333 12.75 -2.5 -2.25 -1.5 -1.33333333333 -2.5 -2.08333333333 -99.0
12.4583333333 12.75 -2.5 -2.25 -1.5 -1.33333333333 -2.08333333333 -1.66666666667 -99.0
12.4583333333 12.75 -2.5 -2.25 -1.5 -1.33333333333 -1.66666666667 -1.25 -99.0
12.4583333333 12.75 -2.5 -2.25 -1.5 -1.33333333333 -1.25 -0.833333333333 60.1294538554
12.4583333333 12.75 -2.5 -2.25 -1.5 -1.33333333333 -0.833333333333 -0.416666666667 31.0828464735
12.4583333333 12.75 -2.5 -2.25 -1.5 -1.33333333333 -0.416666666667 0.0 14.4107748482
12.4583333333 12.75 -2.5 -2.25 -1.5 -1.33333333333 0.0 0.416666666667 6.7293675537
12.4583333333 12.75 -2.5 -2.25 -1.5 -1.33333333333 0.416666666667 0.833333333333 3.86885316676
12.4583333333 12.75 -2.5 -2.25 -1.5 -1.33333333333 0.833333333333 1.25 2.81825442233
12.4583333333 12.75 -2.5 -2.25 -1.5 -1.33333333333 1.25 1.66666666667 2.64811260728
12.4583333333 12.75 -2.5 -2.25 -1.5 -1.33333333333 1.66666666667 2.08333333333 -99.0
12.4583333333 12.75 -2.5 -2.25 -1.5 -1.33333333333 2.08333333333 2.5 -99.0
12.4583333333 12.75 -2.5 -2.25 -1.33333333333 -1.16666666667 -2.5 -2.08333333333 -99.0
12.4583333333 12.75 -2.5 -2.25 -1.33333333333 -1.16666666667 -2.08333333333 -1.66666666667 -99.0
12.4583333333 12.75 -2.5 -2.25 -1.33333333333 -1.16666666667 -1.66666666667 -1.25 -99.0
12.4583333333 12.75 -2.5 -2.25 -1.33333333333 -1.16666666667 -1.25 -0.833333333333 -99.0
12.4583333333 12.75 -2.5 -2.25 -1.33333333333 -1.16666666667 -0.833333333333 -0.416666666667 47.7776671768
