#(1) log(M_min) log of the minimum halo mass of the selection in logscale (in units of Msol/h)
#(2) log(M_max) log of the maximum halo mass of the selection in logscale (in units of Msol/h)
#(3) log(dM_min) log of the minimum change of halo mass of the selection in logscale (calculated as (M1-M2)/M1)
#(4) log(dM_max) log of the maximum change of halo mass of the selection in logscale (calculated as (M1-M2)/M1)
#(5) log(dz_min) log of the minimum change of redshift of the selection in logscale (calculated as z1-z2)
#(6) log(dz_max) log of the maximum change of redshift of the selection in logscale (calculated as z1-z2)
#(7) Angle
#log(M_min)	log(M_max)	log(dM_min)	log(dM_max)	log(dz_min)	log(dz_max)	Angle
13.625 13.8 -0.6 -0.45 -2.1 -2.0 17.5403097824
13.625 13.8 -0.6 -0.45 -2.0 -1.9 17.5540985718
13.625 13.8 -0.6 -0.45 -1.9 -1.8 12.5951081305
13.625 13.8 -0.6 -0.45 -1.8 -1.7 18.1410071154
13.625 13.8 -0.6 -0.45 -1.7 -1.6 18.8235174137
13.625 13.8 -0.6 -0.45 -1.6 -1.5 24.0458932959
13.625 13.8 -0.6 -0.45 -1.5 -1.4 22.759279133
13.625 13.8 -0.6 -0.45 -1.4 -1.3 26.5788202339
13.625 13.8 -0.6 -0.45 -1.3 -1.2 31.4286640379
13.625 13.8 -0.6 -0.45 -1.2 -1.1 38.3501669026
13.625 13.8 -0.6 -0.45 -1.1 -1.0 39.0228191519
13.625 13.8 -0.6 -0.45 -1.0 -0.9 40.6720409866
13.625 13.8 -0.6 -0.45 -0.9 -0.8 38.9474665199
13.625 13.8 -0.6 -0.45 -0.8 -0.7 40.8776940037
13.625 13.8 -0.6 -0.45 -0.7 -0.6 40.435542066
13.625 13.8 -0.6 -0.45 -0.6 -0.5 30.0842658473
13.625 13.8 -0.45 -0.3 -2.5 -2.4 33.9488141067
13.625 13.8 -0.45 -0.3 -2.4 -2.3 114.032521847
13.625 13.8 -0.45 -0.3 -2.3 -2.2 -99.0
13.625 13.8 -0.45 -0.3 -2.2 -2.1 28.8408848242
13.625 13.8 -0.45 -0.3 -2.1 -2.0 49.5032242427
13.625 13.8 -0.45 -0.3 -2.0 -1.9 47.842319775
13.625 13.8 -0.45 -0.3 -1.9 -1.8 27.0809526405
13.625 13.8 -0.45 -0.3 -1.8 -1.7 17.6826748106
13.625 13.8 -0.45 -0.3 -1.7 -1.6 37.5812742621
13.625 13.8 -0.45 -0.3 -1.6 -1.5 40.5164934337
13.625 13.8 -0.45 -0.3 -1.5 -1.4 36.0219231844
13.625 13.8 -0.45 -0.3 -1.4 -1.3 33.5176496255
13.625 13.8 -0.45 -0.3 -1.3 -1.2 38.2373951581
13.625 13.8 -0.45 -0.3 -1.2 -1.1 36.3864873207
13.625 13.8 -0.45 -0.3 -1.1 -1.0 42.2407643084
13.625 13.8 -0.45 -0.3 -1.0 -0.9 42.1942249471
13.625 13.8 -0.45 -0.3 -0.9 -0.8 55.090226641
13.625 13.8 -0.45 -0.3 -0.8 -0.7 58.8891596515
13.625 13.8 -0.45 -0.3 -0.7 -0.6 56.1172767075
13.625 13.8 -0.45 -0.3 -0.6 -0.5 56.378314247
13.625 13.8 -0.3 -0.15 -2.5 -2.4 38.2940105324
13.625 13.8 -0.3 -0.15 -2.4 -2.3 21.51122181
13.625 13.8 -0.3 -0.15 -2.3 -2.2 -99.0
13.625 13.8 -0.3 -0.15 -2.2 -2.1 67.502012911
13.625 13.8 -0.3 -0.15 -2.1 -2.0 21.1768154764
13.625 13.8 -0.3 -0.15 -2.0 -1.9 41.4458270968
13.625 13.8 -0.3 -0.15 -1.9 -1.8 58.0013238692
13.625 13.8 -0.3 -0.15 -1.8 -1.7 51.7064622486
13.625 13.8 -0.3 -0.15 -1.7 -1.6 42.4047826648
13.625 13.8 -0.3 -0.15 -1.6 -1.5 63.1920344677
13.625 13.8 -0.3 -0.15 -1.5 -1.4 54.6783239552
13.625 13.8 -0.3 -0.15 -1.4 -1.3 43.6772103616
13.625 13.8 -0.3 -0.15 -1.3 -1.2 55.7146307129
13.625 13.8 -0.3 -0.15 -1.2 -1.1 68.3932634453
13.625 13.8 -0.3 -0.15 -1.1 -1.0 60.7399231812
13.625 13.8 -0.3 -0.15 -1.0 -0.9 55.3651921228
13.625 13.8 -0.3 -0.15 -0.9 -0.8 71.251584334
13.625 13.8 -0.3 -0.15 -0.8 -0.7 62.2920712178
13.625 13.8 -0.3 -0.15 -0.7 -0.6 53.4350551847
13.625 13.8 -0.3 -0.15 -0.6 -0.5 58.717876926
13.625 13.8 -0.15 0.0 -2.5 -2.4 19.2291835269
13.625 13.8 -0.15 0.0 -2.4 -2.3 32.7629681862
13.625 13.8 -0.15 0.0 -2.3 -2.2 38.8567656908
13.625 13.8 -0.15 0.0 -2.2 -2.1 36.0222169853
13.625 13.8 -0.15 0.0 -2.1 -2.0 31.1192479414
13.625 13.8 -0.15 0.0 -2.0 -1.9 11.6941120007
13.625 13.8 -0.15 0.0 -1.9 -1.8 21.8956823152
13.625 13.8 -0.15 0.0 -1.8 -1.7 92.4084683558
13.625 13.8 -0.15 0.0 -1.7 -1.6 67.4392998251
13.625 13.8 -0.15 0.0 -1.6 -1.5 63.2827566888
13.625 13.8 -0.15 0.0 -1.5 -1.4 34.3656291131
13.625 13.8 -0.15 0.0 -1.4 -1.3 123.663367633
13.625 13.8 -0.15 0.0 -1.3 -1.2 50.0394734956
13.625 13.8 -0.15 0.0 -1.2 -1.1 51.7735577313
13.625 13.8 -0.15 0.0 -1.1 -1.0 37.2063567847
13.625 13.8 -0.15 0.0 -1.0 -0.9 49.8819266932
13.625 13.8 -0.15 0.0 -0.9 -0.8 93.6806995136
13.625 13.8 -0.15 0.0 -0.8 -0.7 84.7161920627
13.625 13.8 -0.15 0.0 -0.7 -0.6 97.344852543
13.625 13.8 -0.15 0.0 -0.6 -0.5 71.0111945348
13.8 13.975 -3.0 -2.85 -2.5 -2.4 0.592031325587
13.8 13.975 -3.0 -2.85 -2.4 -2.3 0.810604132466
13.8 13.975 -3.0 -2.85 -2.3 -2.2 0.976877600831
13.8 13.975 -3.0 -2.85 -2.2 -2.1 1.21209412864
13.8 13.975 -3.0 -2.85 -2.1 -2.0 1.81783239977
13.8 13.975 -3.0 -2.85 -2.0 -1.9 2.31152580887
13.8 13.975 -3.0 -2.85 -1.9 -1.8 2.76341242819
13.8 13.975 -3.0 -2.85 -1.8 -1.7 3.3138056321
13.8 13.975 -3.0 -2.85 -1.7 -1.6 4.16351908973
13.8 13.975 -3.0 -2.85 -1.6 -1.5 6.17716202658
13.8 13.975 -3.0 -2.85 -1.5 -1.4 7.70227524729
13.8 13.975 -3.0 -2.85 -1.4 -1.3 5.47453986862
13.8 13.975 -3.0 -2.85 -1.3 -1.2 11.0164703532
13.8 13.975 -3.0 -2.85 -1.2 -1.1 16.2312143352
13.8 13.975 -3.0 -2.85 -1.1 -1.0 9.65377133382
13.8 13.975 -3.0 -2.85 -1.0 -0.9 8.74112410097
13.8 13.975 -3.0 -2.85 -0.9 -0.8 10.7562416392
13.8 13.975 -3.0 -2.85 -0.8 -0.7 26.3987948775
13.8 13.975 -3.0 -2.85 -0.7 -0.6 -99.0
13.8 13.975 -3.0 -2.85 -0.6 -0.5 -99.0
13.8 13.975 -2.85 -2.7 -2.5 -2.4 0.610108236149
13.8 13.975 -2.85 -2.7 -2.4 -2.3 0.799891144479
13.8 13.975 -2.85 -2.7 -2.3 -2.2 0.907277350693
13.8 13.975 -2.85 -2.7 -2.2 -2.1 1.17213968901
13.8 13.975 -2.85 -2.7 -2.1 -2.0 1.61826372235
13.8 13.975 -2.85 -2.7 -2.0 -1.9 1.9068142421
13.8 13.975 -2.85 -2.7 -1.9 -1.8 2.73323974615
13.8 13.975 -2.85 -2.7 -1.8 -1.7 2.85892343542
13.8 13.975 -2.85 -2.7 -1.7 -1.6 4.8211693983
13.8 13.975 -2.85 -2.7 -1.6 -1.5 4.73849000906
13.8 13.975 -2.85 -2.7 -1.5 -1.4 8.11005397747
13.8 13.975 -2.85 -2.7 -1.4 -1.3 7.23770256355
13.8 13.975 -2.85 -2.7 -1.3 -1.2 7.58741136335
13.8 13.975 -2.85 -2.7 -1.2 -1.1 20.6337954334
13.8 13.975 -2.85 -2.7 -1.1 -1.0 9.35171120132
13.8 13.975 -2.85 -2.7 -1.0 -0.9 13.8627793256
13.8 13.975 -2.85 -2.7 -0.9 -0.8 17.5297494044
13.8 13.975 -2.85 -2.7 -0.8 -0.7 -99.0
13.8 13.975 -2.85 -2.7 -0.7 -0.6 -99.0
13.8 13.975 -2.85 -2.7 -0.6 -0.5 -99.0
13.8 13.975 -2.7 -2.55 -2.5 -2.4 0.668489092665
13.8 13.975 -2.7 -2.55 -2.4 -2.3 0.780632291173
13.8 13.975 -2.7 -2.55 -2.3 -2.2 1.05935944311
13.8 13.975 -2.7 -2.55 -2.2 -2.1 1.15250411043
13.8 13.975 -2.7 -2.55 -2.1 -2.0 1.53280242335
13.8 13.975 -2.7 -2.55 -2.0 -1.9 2.10535461548
13.8 13.975 -2.7 -2.55 -1.9 -1.8 2.60280655428
13.8 13.975 -2.7 -2.55 -1.8 -1.7 3.30187441004
13.8 13.975 -2.7 -2.55 -1.7 -1.6 3.70381125437
13.8 13.975 -2.7 -2.55 -1.6 -1.5 4.12459029986
13.8 13.975 -2.7 -2.55 -1.5 -1.4 5.72323527123
13.8 13.975 -2.7 -2.55 -1.4 -1.3 6.53582853566
13.8 13.975 -2.7 -2.55 -1.3 -1.2 10.6865806199
13.8 13.975 -2.7 -2.55 -1.2 -1.1 9.88642445348
13.8 13.975 -2.7 -2.55 -1.1 -1.0 13.4627307303
13.8 13.975 -2.7 -2.55 -1.0 -0.9 12.8528946699
13.8 13.975 -2.7 -2.55 -0.9 -0.8 19.6458490358
13.8 13.975 -2.7 -2.55 -0.8 -0.7 -99.0
13.8 13.975 -2.7 -2.55 -0.7 -0.6 -99.0
13.8 13.975 -2.7 -2.55 -0.6 -0.5 -99.0
13.8 13.975 -2.55 -2.4 -2.5 -2.4 0.72927591982
13.8 13.975 -2.55 -2.4 -2.4 -2.3 0.869081011762
13.8 13.975 -2.55 -2.4 -2.3 -2.2 1.32461831884
13.8 13.975 -2.55 -2.4 -2.2 -2.1 1.18106375928
13.8 13.975 -2.55 -2.4 -2.1 -2.0 1.56774983987
13.8 13.975 -2.55 -2.4 -2.0 -1.9 1.77694016522
13.8 13.975 -2.55 -2.4 -1.9 -1.8 1.92672843789
13.8 13.975 -2.55 -2.4 -1.8 -1.7 3.29057669089
13.8 13.975 -2.55 -2.4 -1.7 -1.6 3.36960088808
13.8 13.975 -2.55 -2.4 -1.6 -1.5 4.36067381993
13.8 13.975 -2.55 -2.4 -1.5 -1.4 4.69555436813
13.8 13.975 -2.55 -2.4 -1.4 -1.3 6.18576243825
13.8 13.975 -2.55 -2.4 -1.3 -1.2 7.90931639353
13.8 13.975 -2.55 -2.4 -1.2 -1.1 10.1594792288
13.8 13.975 -2.55 -2.4 -1.1 -1.0 15.1784564922
13.8 13.975 -2.55 -2.4 -1.0 -0.9 17.3837671873
13.8 13.975 -2.55 -2.4 -0.9 -0.8 12.2766022997
13.8 13.975 -2.55 -2.4 -0.8 -0.7 -99.0
13.8 13.975 -2.55 -2.4 -0.7 -0.6 26.1953253457
13.8 13.975 -2.55 -2.4 -0.6 -0.5 -99.0
13.8 13.975 -2.4 -2.25 -2.5 -2.4 0.958874663562
13.8 13.975 -2.4 -2.25 -2.4 -2.3 0.923987092024
13.8 13.975 -2.4 -2.25 -2.3 -2.2 1.3388764104
13.8 13.975 -2.4 -2.25 -2.2 -2.1 1.2563790056
13.8 13.975 -2.4 -2.25 -2.1 -2.0 1.65812787595
13.8 13.975 -2.4 -2.25 -2.0 -1.9 2.19020779118
13.8 13.975 -2.4 -2.25 -1.9 -1.8 2.31101486399
13.8 13.975 -2.4 -2.25 -1.8 -1.7 2.85270032043
13.8 13.975 -2.4 -2.25 -1.7 -1.6 3.56494199357
13.8 13.975 -2.4 -2.25 -1.6 -1.5 4.76405507131
13.8 13.975 -2.4 -2.25 -1.5 -1.4 5.17565685098
13.8 13.975 -2.4 -2.25 -1.4 -1.3 10.2972758166
13.8 13.975 -2.4 -2.25 -1.3 -1.2 9.59873477241
13.8 13.975 -2.4 -2.25 -1.2 -1.1 12.4944374973
13.8 13.975 -2.4 -2.25 -1.1 -1.0 15.207047407
13.8 13.975 -2.4 -2.25 -1.0 -0.9 8.36488259491
13.8 13.975 -2.4 -2.25 -0.9 -0.8 15.1431454634
13.8 13.975 -2.4 -2.25 -0.8 -0.7 51.0785312304
13.8 13.975 -2.4 -2.25 -0.7 -0.6 -99.0
13.8 13.975 -2.4 -2.25 -0.6 -0.5 10.6624543529
13.8 13.975 -2.25 -2.1 -2.5 -2.4 1.1587760559
13.8 13.975 -2.25 -2.1 -2.4 -2.3 1.19668053303
13.8 13.975 -2.25 -2.1 -2.3 -2.2 1.33806309985
13.8 13.975 -2.25 -2.1 -2.2 -2.1 1.41073467306
13.8 13.975 -2.25 -2.1 -2.1 -2.0 1.61337405324
13.8 13.975 -2.25 -2.1 -2.0 -1.9 1.97963248733
13.8 13.975 -2.25 -2.1 -1.9 -1.8 2.30368768949
13.8 13.975 -2.25 -2.1 -1.8 -1.7 2.92183436555
13.8 13.975 -2.25 -2.1 -1.7 -1.6 3.70700919461
13.8 13.975 -2.25 -2.1 -1.6 -1.5 4.23158802873
13.8 13.975 -2.25 -2.1 -1.5 -1.4 5.21847374484
13.8 13.975 -2.25 -2.1 -1.4 -1.3 7.82560967799
13.8 13.975 -2.25 -2.1 -1.3 -1.2 8.66042797041
13.8 13.975 -2.25 -2.1 -1.2 -1.1 11.2814374772
13.8 13.975 -2.25 -2.1 -1.1 -1.0 16.2867811861
13.8 13.975 -2.25 -2.1 -1.0 -0.9 12.6420441937
13.8 13.975 -2.25 -2.1 -0.9 -0.8 14.0573549127
13.8 13.975 -2.25 -2.1 -0.8 -0.7 14.6350927707
13.8 13.975 -2.25 -2.1 -0.7 -0.6 -99.0
13.8 13.975 -2.25 -2.1 -0.6 -0.5 -99.0
13.8 13.975 -2.1 -1.95 -2.5 -2.4 1.39322307289
13.8 13.975 -2.1 -1.95 -2.4 -2.3 1.66942791948
13.8 13.975 -2.1 -1.95 -2.3 -2.2 2.03244876534
13.8 13.975 -2.1 -1.95 -2.2 -2.1 1.85157233061
13.8 13.975 -2.1 -1.95 -2.1 -2.0 1.84832727103
13.8 13.975 -2.1 -1.95 -2.0 -1.9 2.14771534601
13.8 13.975 -2.1 -1.95 -1.9 -1.8 2.49092844503
13.8 13.975 -2.1 -1.95 -1.8 -1.7 2.97668305366
13.8 13.975 -2.1 -1.95 -1.7 -1.6 3.64934673137
13.8 13.975 -2.1 -1.95 -1.6 -1.5 4.31347293955
13.8 13.975 -2.1 -1.95 -1.5 -1.4 5.6387775433
13.8 13.975 -2.1 -1.95 -1.4 -1.3 6.31033008335
13.8 13.975 -2.1 -1.95 -1.3 -1.2 8.17830414124
13.8 13.975 -2.1 -1.95 -1.2 -1.1 14.4716434341
13.8 13.975 -2.1 -1.95 -1.1 -1.0 16.359063685
13.8 13.975 -2.1 -1.95 -1.0 -0.9 6.34510451695
13.8 13.975 -2.1 -1.95 -0.9 -0.8 16.7435642236
13.8 13.975 -2.1 -1.95 -0.8 -0.7 6.13683148827
13.8 13.975 -2.1 -1.95 -0.7 -0.6 -99.0
13.8 13.975 -2.1 -1.95 -0.6 -0.5 -99.0
13.8 13.975 -1.95 -1.8 -2.5 -2.4 2.00279881871
13.8 13.975 -1.95 -1.8 -2.4 -2.3 2.02407301926
13.8 13.975 -1.95 -1.8 -2.3 -2.2 1.6577703776
13.8 13.975 -1.95 -1.8 -2.2 -2.1 2.30913127696
13.8 13.975 -1.95 -1.8 -2.1 -2.0 2.27900480856
13.8 13.975 -1.95 -1.8 -2.0 -1.9 2.64897580732
13.8 13.975 -1.95 -1.8 -1.9 -1.8 2.95492486688
13.8 13.975 -1.95 -1.8 -1.8 -1.7 2.96603843145
13.8 13.975 -1.95 -1.8 -1.7 -1.6 3.70756272964
13.8 13.975 -1.95 -1.8 -1.6 -1.5 4.28413904738
13.8 13.975 -1.95 -1.8 -1.5 -1.4 5.67609935717
13.8 13.975 -1.95 -1.8 -1.4 -1.3 6.78906401498
13.8 13.975 -1.95 -1.8 -1.3 -1.2 7.40467887466
13.8 13.975 -1.95 -1.8 -1.2 -1.1 8.65260172451
13.8 13.975 -1.95 -1.8 -1.1 -1.0 14.0955213527
13.8 13.975 -1.95 -1.8 -1.0 -0.9 15.4058670683
13.8 13.975 -1.95 -1.8 -0.9 -0.8 10.0057218219
13.8 13.975 -1.95 -1.8 -0.8 -0.7 7.07782667338
13.8 13.975 -1.95 -1.8 -0.7 -0.6 28.9167260632
13.8 13.975 -1.95 -1.8 -0.6 -0.5 4.73846949602
13.8 13.975 -1.8 -1.65 -2.5 -2.4 2.13981404827
13.8 13.975 -1.8 -1.65 -2.4 -2.3 2.70730796822
13.8 13.975 -1.8 -1.65 -2.3 -2.2 2.28935061374
13.8 13.975 -1.8 -1.65 -2.2 -2.1 2.7276960493
13.8 13.975 -1.8 -1.65 -2.1 -2.0 3.31753939829
13.8 13.975 -1.8 -1.65 -2.0 -1.9 3.66017900212
13.8 13.975 -1.8 -1.65 -1.9 -1.8 3.52054309009
13.8 13.975 -1.8 -1.65 -1.8 -1.7 3.71649262213
13.8 13.975 -1.8 -1.65 -1.7 -1.6 4.07691492064
13.8 13.975 -1.8 -1.65 -1.6 -1.5 4.51643907017
13.8 13.975 -1.8 -1.65 -1.5 -1.4 5.2942357003
13.8 13.975 -1.8 -1.65 -1.4 -1.3 6.84058476377
13.8 13.975 -1.8 -1.65 -1.3 -1.2 9.35522324877
13.8 13.975 -1.8 -1.65 -1.2 -1.1 10.1700854891
13.8 13.975 -1.8 -1.65 -1.1 -1.0 13.5576752465
13.8 13.975 -1.8 -1.65 -1.0 -0.9 16.0866174343
13.8 13.975 -1.8 -1.65 -0.9 -0.8 11.8207475663
13.8 13.975 -1.8 -1.65 -0.8 -0.7 20.0207923616
13.8 13.975 -1.8 -1.65 -0.7 -0.6 46.1374173833
13.8 13.975 -1.8 -1.65 -0.6 -0.5 28.4559963045
13.8 13.975 -1.65 -1.5 -2.5 -2.4 3.29912584867
13.8 13.975 -1.65 -1.5 -2.4 -2.3 2.57147073335
13.8 13.975 -1.65 -1.5 -2.3 -2.2 2.87557060178
13.8 13.975 -1.65 -1.5 -2.2 -2.1 4.51983890857
13.8 13.975 -1.65 -1.5 -2.1 -2.0 3.75872947735
13.8 13.975 -1.65 -1.5 -2.0 -1.9 3.76242885976
13.8 13.975 -1.65 -1.5 -1.9 -1.8 4.28595649977
13.8 13.975 -1.65 -1.5 -1.8 -1.7 4.75392934929
13.8 13.975 -1.65 -1.5 -1.7 -1.6 5.11671422633
13.8 13.975 -1.65 -1.5 -1.6 -1.5 5.06349629497
13.8 13.975 -1.65 -1.5 -1.5 -1.4 5.43143205391
13.8 13.975 -1.65 -1.5 -1.4 -1.3 6.90352514453
13.8 13.975 -1.65 -1.5 -1.3 -1.2 8.59412620565
13.8 13.975 -1.65 -1.5 -1.2 -1.1 10.0044420562
13.8 13.975 -1.65 -1.5 -1.1 -1.0 15.3187928096
13.8 13.975 -1.65 -1.5 -1.0 -0.9 20.8818746015
13.8 13.975 -1.65 -1.5 -0.9 -0.8 12.9994641007
13.8 13.975 -1.65 -1.5 -0.8 -0.7 28.1291047823
13.8 13.975 -1.65 -1.5 -0.7 -0.6 -99.0
13.8 13.975 -1.65 -1.5 -0.6 -0.5 -99.0
13.8 13.975 -1.5 -1.35 -2.5 -2.4 3.7622597901
13.8 13.975 -1.5 -1.35 -2.4 -2.3 3.58074052168
13.8 13.975 -1.5 -1.35 -2.3 -2.2 5.55423594452
13.8 13.975 -1.5 -1.35 -2.2 -2.1 4.44788704056
13.8 13.975 -1.5 -1.35 -2.1 -2.0 5.62844552408
13.8 13.975 -1.5 -1.35 -2.0 -1.9 4.84609685511
13.8 13.975 -1.5 -1.35 -1.9 -1.8 4.87590392923
13.8 13.975 -1.5 -1.35 -1.8 -1.7 5.7252214727
13.8 13.975 -1.5 -1.35 -1.7 -1.6 6.44794924517
13.8 13.975 -1.5 -1.35 -1.6 -1.5 6.27819496612
13.8 13.975 -1.5 -1.35 -1.5 -1.4 7.5740490316
13.8 13.975 -1.5 -1.35 -1.4 -1.3 7.6260300035
13.8 13.975 -1.5 -1.35 -1.3 -1.2 9.18998120574
13.8 13.975 -1.5 -1.35 -1.2 -1.1 10.5495366026
13.8 13.975 -1.5 -1.35 -1.1 -1.0 14.9734463171
13.8 13.975 -1.5 -1.35 -1.0 -0.9 17.6120180639
13.8 13.975 -1.5 -1.35 -0.9 -0.8 17.683016352
13.8 13.975 -1.5 -1.35 -0.8 -0.7 22.4006760433
13.8 13.975 -1.5 -1.35 -0.7 -0.6 12.4778028014
13.8 13.975 -1.5 -1.35 -0.6 -0.5 30.6403480028
13.8 13.975 -1.35 -1.2 -2.5 -2.4 5.90929135534
13.8 13.975 -1.35 -1.2 -2.4 -2.3 6.06900602728
13.8 13.975 -1.35 -1.2 -2.3 -2.2 10.275773322
13.8 13.975 -1.35 -1.2 -2.2 -2.1 6.8060103455
13.8 13.975 -1.35 -1.2 -2.1 -2.0 6.48608812973
13.8 13.975 -1.35 -1.2 -2.0 -1.9 6.50326336107
13.8 13.975 -1.35 -1.2 -1.9 -1.8 6.77694404372
13.8 13.975 -1.35 -1.2 -1.8 -1.7 8.33083490842
13.8 13.975 -1.35 -1.2 -1.7 -1.6 7.5153656402
13.8 13.975 -1.35 -1.2 -1.6 -1.5 7.9839770604
13.8 13.975 -1.35 -1.2 -1.5 -1.4 9.40069083247
13.8 13.975 -1.35 -1.2 -1.4 -1.3 10.7124575015
13.8 13.975 -1.35 -1.2 -1.3 -1.2 10.4574633816
13.8 13.975 -1.35 -1.2 -1.2 -1.1 10.6430022333
13.8 13.975 -1.35 -1.2 -1.1 -1.0 13.3827607711
13.8 13.975 -1.35 -1.2 -1.0 -0.9 15.229416715
13.8 13.975 -1.35 -1.2 -0.9 -0.8 18.6934126871
13.8 13.975 -1.35 -1.2 -0.8 -0.7 25.0515326497
13.8 13.975 -1.35 -1.2 -0.7 -0.6 33.9296355778
13.8 13.975 -1.35 -1.2 -0.6 -0.5 44.8921947792
13.8 13.975 -1.2 -1.05 -2.5 -2.4 5.31012297501
13.8 13.975 -1.2 -1.05 -2.4 -2.3 7.07714178889
13.8 13.975 -1.2 -1.05 -2.3 -2.2 15.7756533966
13.8 13.975 -1.2 -1.05 -2.2 -2.1 10.6576651228
13.8 13.975 -1.2 -1.05 -2.1 -2.0 9.76888770283
13.8 13.975 -1.2 -1.05 -2.0 -1.9 5.54186845509
13.8 13.975 -1.2 -1.05 -1.9 -1.8 9.68609302317
13.8 13.975 -1.2 -1.05 -1.8 -1.7 8.8870430865
13.8 13.975 -1.2 -1.05 -1.7 -1.6 9.92646110743
13.8 13.975 -1.2 -1.05 -1.6 -1.5 11.3680364435
13.8 13.975 -1.2 -1.05 -1.5 -1.4 10.1679530114
13.8 13.975 -1.2 -1.05 -1.4 -1.3 11.1477940001
13.8 13.975 -1.2 -1.05 -1.3 -1.2 12.92152783
13.8 13.975 -1.2 -1.05 -1.2 -1.1 14.5532340909
13.8 13.975 -1.2 -1.05 -1.1 -1.0 15.1118452479
13.8 13.975 -1.2 -1.05 -1.0 -0.9 16.4446547975
13.8 13.975 -1.2 -1.05 -0.9 -0.8 18.9529057571
13.8 13.975 -1.2 -1.05 -0.8 -0.7 22.2866329528
13.8 13.975 -1.2 -1.05 -0.7 -0.6 18.109146011
13.8 13.975 -1.2 -1.05 -0.6 -0.5 46.8461269471
13.8 13.975 -1.05 -0.9 -2.5 -2.4 5.75230272274
13.8 13.975 -1.05 -0.9 -2.4 -2.3 9.34131448143
13.8 13.975 -1.05 -0.9 -2.3 -2.2 15.4516449734
13.8 13.975 -1.05 -0.9 -2.2 -2.1 9.96972746568
13.8 13.975 -1.05 -0.9 -2.1 -2.0 11.0282299961
13.8 13.975 -1.05 -0.9 -2.0 -1.9 9.04048836111
13.8 13.975 -1.05 -0.9 -1.9 -1.8 13.2666959912
13.8 13.975 -1.05 -0.9 -1.8 -1.7 12.1482905474
13.8 13.975 -1.05 -0.9 -1.7 -1.6 12.0622310226
13.8 13.975 -1.05 -0.9 -1.6 -1.5 13.3548494028
13.8 13.975 -1.05 -0.9 -1.5 -1.4 14.7330436868
13.8 13.975 -1.05 -0.9 -1.4 -1.3 13.7284484835
13.8 13.975 -1.05 -0.9 -1.3 -1.2 14.9614184654
13.8 13.975 -1.05 -0.9 -1.2 -1.1 16.9755384009
13.8 13.975 -1.05 -0.9 -1.1 -1.0 18.8980266315
13.8 13.975 -1.05 -0.9 -1.0 -0.9 20.3857193308
13.8 13.975 -1.05 -0.9 -0.9 -0.8 21.0284490886
13.8 13.975 -1.05 -0.9 -0.8 -0.7 23.4898895304
13.8 13.975 -1.05 -0.9 -0.7 -0.6 25.3586774645
13.8 13.975 -1.05 -0.9 -0.6 -0.5 35.2991589748
13.8 13.975 -0.9 -0.75 -2.5 -2.4 7.55732523131
13.8 13.975 -0.9 -0.75 -2.4 -2.3 7.41627452061
13.8 13.975 -0.9 -0.75 -2.3 -2.2 3.85972826999
13.8 13.975 -0.9 -0.75 -2.2 -2.1 17.9284281363
13.8 13.975 -0.9 -0.75 -2.1 -2.0 14.176034225
13.8 13.975 -0.9 -0.75 -2.0 -1.9 14.257957649
13.8 13.975 -0.9 -0.75 -1.9 -1.8 15.1975516583
13.8 13.975 -0.9 -0.75 -1.8 -1.7 17.178832183
13.8 13.975 -0.9 -0.75 -1.7 -1.6 14.33124684
13.8 13.975 -0.9 -0.75 -1.6 -1.5 15.476123164
13.8 13.975 -0.9 -0.75 -1.5 -1.4 17.9262079115
13.8 13.975 -0.9 -0.75 -1.4 -1.3 18.2132057444
13.8 13.975 -0.9 -0.75 -1.3 -1.2 20.5276322825
13.8 13.975 -0.9 -0.75 -1.2 -1.1 21.9973273867
13.8 13.975 -0.9 -0.75 -1.1 -1.0 21.6801871814
13.8 13.975 -0.9 -0.75 -1.0 -0.9 26.5593940728
13.8 13.975 -0.9 -0.75 -0.9 -0.8 25.7184630082
13.8 13.975 -0.9 -0.75 -0.8 -0.7 26.4845590247
13.8 13.975 -0.9 -0.75 -0.7 -0.6 23.4877962153
13.8 13.975 -0.9 -0.75 -0.6 -0.5 25.3945025365
13.8 13.975 -0.75 -0.6 -2.5 -2.4 14.5046421218
13.8 13.975 -0.75 -0.6 -2.4 -2.3 5.59399651129
13.8 13.975 -0.75 -0.6 -2.3 -2.2 18.6068314862
13.8 13.975 -0.75 -0.6 -2.2 -2.1 18.7213268103
13.8 13.975 -0.75 -0.6 -2.1 -2.0 17.9395667208
13.8 13.975 -0.75 -0.6 -2.0 -1.9 15.7164368473
13.8 13.975 -0.75 -0.6 -1.9 -1.8 21.2921759901
13.8 13.975 -0.75 -0.6 -1.8 -1.7 19.1523931133
13.8 13.975 -0.75 -0.6 -1.7 -1.6 28.1820656361
13.8 13.975 -0.75 -0.6 -1.6 -1.5 26.4129657669
13.8 13.975 -0.75 -0.6 -1.5 -1.4 19.1173098409
13.8 13.975 -0.75 -0.6 -1.4 -1.3 25.1727864531
13.8 13.975 -0.75 -0.6 -1.3 -1.2 26.6824447098
13.8 13.975 -0.75 -0.6 -1.2 -1.1 24.8927246114
13.8 13.975 -0.75 -0.6 -1.1 -1.0 28.4906746692
13.8 13.975 -0.75 -0.6 -1.0 -0.9 33.1616520907
13.8 13.975 -0.75 -0.6 -0.9 -0.8 38.3096588139
